id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration
trip-000238,2016-05-03 14:19:09,2016-05-03 14:24:34,1,-74.012803,40.570738,-74.022025,40.585566,325
trip-000239,2016-03-10 05:15:15,2016-03-10 05:33:43,1,-73.986446,40.817239,-73.926743,40.755864,1108
trip-000240,2016-05-24 19:56:45,2016-05-24 20:04:14,1,-73.885117,40.825603,-73.86736,40.825602,450
trip-000241,2016-06-30 20:28:26,2016-06-30 20:34:58,1,-74.048591,40.605454,-74.058397,40.607224,393
trip-000242,2016-02-06 12:23:22,2016-02-06 12:32:19,1,-73.731262,40.589185,-73.720341,40.555092,537
trip-000243,2016-04-11 17:14:47,2016-04-11 17:23:01,2,-73.937363,40.772914,-73.926109,40.793408,494
trip-000244,2016-01-06 22:46:01,2016-01-06 22:49:26,1,-74.009313,40.830007,-73.999387,40.820818,205
trip-000245,2016-04-04 19:22:50,2016-04-04 19:34:44,1,-73.735722,40.558618,-73.773446,40.531934,714
trip-000246,2016-06-02 14:48:54,2016-06-02 14:56:56,3,-73.894287,40.771959,-73.876062,40.789005,482
trip-000247,2016-06-21 06:30:20,2016-06-21 06:37:17,1,-74.038839,40.58102,-74.041886,40.561208,417
trip-000248,2016-05-24 12:19:21,2016-05-24 12:24:34,3,-73.933598,40.798395,-73.935962,40.811272,313
trip-000249,2016-02-21 09:12:25,2016-02-21 09:30:20,1,-73.907239,40.870586,-73.977215,40.854793,1076
trip-000250,2016-03-09 05:06:12,2016-03-09 05:15:43,1,-73.913358,40.785627,-73.935064,40.758559,572
trip-000251,2016-06-30 07:50:29,2016-06-30 08:05:19,1,-73.762187,40.787003,-73.713417,40.790432,890
trip-000252,2016-05-23 14:28:31,2016-05-23 14:40:15,1,-74.0438,40.726085,-74.001773,40.693009,705
trip-000253,2016-06-14 18:31:33,2016-06-14 18:40:39,3,-73.794592,40.869556,-73.771246,40.865734,547
trip-000254,2016-02-14 03:29:36,2016-02-14 03:43:20,2,-73.75054,40.761789,-73.712552,40.798785,825
trip-000255,2016-03-07 09:43:30,2016-03-07 09:56:07,1,-73.836385,40.691525,-73.845384,40.735135,758
trip-000256,2016-05-30 06:11:31,2016-05-30 06:22:49,1,-73.744122,40.763837,-73.708268,40.798822,678
trip-000257,2016-02-29 18:50:23,2016-02-29 18:58:36,1,-73.768081,40.741999,-73.77266,40.755392,494
trip-000258,2016-05-17 17:04:38,2016-05-17 17:14:18,1,-73.782327,40.667382,-73.747045,40.650055,581
trip-000259,2016-01-24 08:19:29,2016-01-24 08:28:49,1,-73.930377,40.853469,-73.917577,40.865983,561
trip-000260,2016-01-12 18:26:15,2016-01-12 18:34:06,1,-73.813199,40.719543,-73.821671,40.716989,471
trip-000261,2016-06-15 13:05:54,2016-06-15 13:17:47,1,-73.933984,40.883668,-73.885502,40.858471,714
trip-000262,2016-02-25 20:15:29,2016-02-25 20:21:07,1,-73.751854,40.82626,-73.762119,40.816005,338
trip-000263,2016-02-03 20:31:13,2016-02-03 20:38:54,1,-73.8025,40.792639,-73.789349,40.796112,462
trip-000264,2016-02-16 19:14:11,2016-02-16 19:26:18,1,-73.941629,40.804419,-73.961735,40.829621,728
trip-000265,2016-01-02 18:52:46,2016-01-02 19:04:53,1,-73.756522,40.716021,-73.751173,40.687084,727
trip-000266,2016-05-18 23:56:50,2016-05-19 00:06:43,3,-73.85961,40.788127,-73.892137,40.763322,594
trip-000267,2016-06-10 16:40:20,2016-06-10 16:53:19,1,-73.725604,40.891875,-73.751635,40.861624,779
trip-000268,2016-01-04 17:51:04,2016-01-04 18:28:45,4,-73.751605,40.559189,-73.747952,40.667007,2261
trip-000269,2016-04-18 05:59:56,2016-04-18 06:05:09,1,-73.782347,40.636358,-73.78832,40.629649,314
trip-000270,2016-03-07 14:06:37,2016-03-07 14:20:13,1,-73.851974,40.781284,-73.910656,40.744294,817
trip-000271,2016-05-02 18:46:39,2016-05-02 19:03:18,3,-74.0075,40.813355,-73.996767,40.765333,999
trip-000272,2016-05-07 19:52:03,2016-05-07 20:10:29,2,-73.996209,40.853133,-74.015745,40.902716,1106
trip-000273,2016-05-13 07:48:32,2016-05-13 08:00:51,4,-73.72185,40.673376,-73.702052,40.703047,739
trip-000274,2016-01-09 22:10:47,2016-01-09 22:16:55,1,-73.917013,40.556613,-73.908655,40.55315,369
trip-000275,2016-01-08 10:48:24,2016-01-08 10:57:31,1,-73.975605,40.764849,-73.962698,40.772825,547
trip-000276,2016-06-21 08:08:31,2016-06-21 08:15:22,1,-73.882777,40.605708,-73.890572,40.593554,411
trip-000277,2016-01-17 00:15:09,2016-01-17 00:19:17,1,-74.003364,40.73582,-74.00287,40.730043,248
trip-000278,2016-04-02 10:16:41,2016-04-02 10:26:13,5,-73.858488,40.745244,-73.822732,40.752484,572
trip-000279,2016-03-31 19:25:49,2016-03-31 19:35:38,1,-73.799816,40.600767,-73.761029,40.613598,589
trip-000280,2016-03-09 14:40:18,2016-03-09 14:49:41,2,-73.957986,40.691754,-73.971283,40.67202,563
trip-000281,2016-01-10 02:47:59,2016-01-10 02:56:30,1,-73.864136,40.706945,-73.897398,40.717373,511
trip-000282,2016-01-31 12:47:17,2016-01-31 12:54:27,1,-74.008393,40.847581,-74.011462,40.853805,430
trip-000283,2016-04-01 14:42:16,2016-04-01 14:55:33,6,-73.721085,40.873625,-73.716333,40.903496,797
trip-000284,2016-01-20 18:33:52,2016-01-20 18:43:00,2,-73.835416,40.600572,-73.806985,40.595638,549
trip-000285,2016-05-14 17:46:53,2016-05-14 17:55:20,1,-73.912439,40.67195,-73.899409,40.683975,507
trip-000286,2016-06-05 09:44:40,2016-06-05 09:53:27,1,-74.040371,40.653022,-74.032901,40.630252,527
trip-000287,2016-04-29 17:01:48,2016-04-29 17:11:34,1,-73.975644,40.842299,-73.93589,40.830294,587
trip-000288,2016-05-31 16:03:10,2016-05-31 16:13:51,1,-73.740536,40.894614,-73.721171,40.911405,641
trip-000289,2016-04-22 05:36:03,2016-04-22 05:41:01,1,-73.974238,40.670895,-73.959078,40.667515,299
trip-000290,2016-05-06 17:32:33,2016-05-06 17:39:51,1,-73.984447,40.563132,-73.968648,40.552692,438
trip-000291,2016-01-09 17:39:35,2016-01-09 17:47:13,1,-74.035909,40.691239,-74.02005,40.68492,458
trip-000292,2016-04-09 20:18:43,2016-04-09 20:25:13,4,-74.028807,40.653053,-74.006015,40.664668,391
trip-000293,2016-02-13 16:12:55,2016-02-13 16:42:59,1,-73.791884,40.6719,-73.845049,40.596815,1804
trip-000294,2016-02-03 19:44:21,2016-02-03 19:53:08,1,-74.002157,40.572818,-74.016658,40.544963,528
trip-000295,2016-06-12 11:03:12,2016-06-12 11:31:39,2,-73.773903,40.731078,-73.638073,40.721084,1707
trip-000296,2016-05-30 17:02:10,2016-05-30 17:15:26,3,-73.757097,40.713961,-73.800739,40.694357,796
trip-000297,2016-01-23 01:55:28,2016-01-23 02:05:15,2,-73.885146,40.872501,-73.922342,40.868127,587
trip-000298,2016-06-28 18:42:16,2016-06-28 18:53:53,2,-73.768301,40.682652,-73.781043,40.69177,697
trip-000299,2016-04-07 00:03:50,2016-04-07 00:12:44,1,-73.877192,40.607368,-73.905798,40.598199,535
trip-000300,2016-04-23 15:57:15,2016-04-23 16:04:12,1,-74.0267,40.892038,-74.028598,40.876701,417
trip-000301,2016-01-10 15:24:07,2016-01-10 15:33:36,1,-73.98388,40.743467,-74.005169,40.759302,570
trip-000302,2016-06-09 06:22:32,2016-06-09 06:29:00,2,-73.723664,40.712151,-73.747969,40.693804,388
trip-000303,2016-06-19 12:43:22,2016-06-19 12:54:44,1,-74.031409,40.621554,-73.987899,40.64493,683
trip-000304,2016-05-19 08:48:37,2016-05-19 08:56:39,1,-73.825116,40.618877,-73.831874,40.635177,483
trip-000305,2016-02-01 19:17:02,2016-02-01 19:30:30,1,-73.701463,40.769652,-73.688452,40.741952,809
trip-000306,2016-04-05 12:51:37,2016-04-05 13:05:52,3,-73.726912,40.898028,-73.751274,40.855499,855
trip-000307,2016-03-15 14:23:41,2016-03-15 14:54:38,3,-73.714347,40.822718,-73.575046,40.848928,1857
trip-000308,2016-03-12 07:03:53,2016-03-12 07:18:18,1,-73.790453,40.713993,-73.841362,40.70631,865
trip-000309,2016-04-09 17:50:42,2016-04-09 18:04:04,3,-73.785468,40.85173,-73.827128,40.867061,802
trip-000310,2016-05-10 09:31:00,2016-05-10 09:43:45,1,-73.857086,40.551148,-73.877587,40.580372,766
trip-000311,2016-05-10 20:20:22,2016-05-10 20:27:35,6,-73.883549,40.808955,-73.894125,40.809544,433
trip-000312,2016-02-14 19:06:06,2016-02-14 19:28:02,1,-73.706159,40.800179,-73.679714,40.871788,1317
trip-000313,2016-06-19 05:20:09,2016-06-19 05:25:19,2,-73.791945,40.786042,-73.796228,40.794156,310
trip-000314,2016-03-20 08:52:12,2016-03-20 09:04:35,1,-73.720719,40.845138,-73.710261,40.867938,743
trip-000315,2016-05-14 07:58:28,2016-05-14 08:16:27,1,-73.731654,40.780191,-73.691019,40.799453,1079
trip-000316,2016-06-06 20:25:41,2016-06-06 20:32:52,1,-73.920375,40.589656,-73.920136,40.603048,432
trip-000317,2016-03-04 17:42:52,2016-03-04 17:53:55,5,-74.002127,40.761835,-73.976803,40.772263,663
trip-000318,2016-06-05 01:29:08,2016-06-05 01:34:12,2,-74.020935,40.723191,-74.03198,40.722714,305
trip-000319,2016-01-14 16:46:45,2016-01-14 16:56:14,1,-74.015469,40.659142,-73.973942,40.646345,569
trip-000320,2016-02-24 18:25:06,2016-02-24 18:41:44,3,-74.04301,40.814403,-74.102537,40.788894,999
trip-000321,2016-05-08 01:39:30,2016-05-08 01:46:51,1,-74.020953,40.840451,-74.0292,40.843774,442
trip-000322,2016-05-17 08:52:03,2016-05-17 09:05:35,1,-74.001514,40.807118,-73.981343,40.851484,812
trip-000323,2016-06-25 08:29:23,2016-06-25 08:36:24,5,-73.704653,40.685289,-73.700673,40.677967,421
trip-000324,2016-03-17 07:00:42,2016-03-17 07:14:57,1,-73.716109,40.805182,-73.772638,40.829049,856
trip-000325,2016-01-04 06:13:51,2016-01-04 06:20:16,1,-74.035647,40.741135,-74.017769,40.736441,386
trip-000326,2016-03-21 16:14:57,2016-03-21 16:25:02,3,-73.919707,40.652858,-73.938096,40.633134,606
trip-000327,2016-05-20 07:46:54,2016-05-20 07:56:42,1,-73.704733,40.825065,-73.680278,40.819883,588
trip-000328,2016-01-22 17:40:59,2016-01-22 17:50:35,2,-74.00282,40.831438,-74.018134,40.846674,577
trip-000329,2016-02-02 13:16:04,2016-02-02 13:23:50,3,-73.700901,40.844441,-73.719911,40.83349,466
trip-000330,2016-03-16 07:46:29,2016-03-16 07:54:00,1,-73.783776,40.686042,-73.785081,40.696846,452
trip-000331,2016-03-24 14:29:51,2016-03-24 14:41:28,4,-74.043939,40.762249,-74.046674,40.805929,698
trip-000332,2016-03-20 20:36:25,2016-03-20 20:44:04,3,-74.014407,40.554036,-74.008231,40.573487,460
trip-000333,2016-04-05 20:31:37,2016-04-05 21:11:53,1,-73.843075,40.682647,-73.793297,40.804906,2417
trip-000334,2016-04-21 23:00:53,2016-04-21 23:07:27,6,-73.850631,40.740825,-73.834297,40.730758,394
trip-000335,2016-04-21 16:13:52,2016-04-21 16:32:39,5,-73.948988,40.671093,-73.880543,40.69673,1128
trip-000336,2016-03-15 07:21:57,2016-03-15 07:31:49,1,-73.939919,40.592367,-73.953853,40.570512,592
trip-000337,2016-06-29 07:29:50,2016-06-29 07:35:32,2,-74.043712,40.742031,-74.040183,40.733967,342
trip-000338,2016-03-30 19:20:07,2016-03-30 20:03:26,4,-73.999135,40.897494,-74.088663,40.999996,2599
trip-000339,2016-05-05 15:19:46,2016-05-05 15:29:31,1,-74.046246,40.83783,-74.009854,40.845793,586
trip-000340,2016-05-01 21:18:22,2016-05-01 21:27:58,3,-73.945422,40.839355,-73.962245,40.845122,577
trip-000341,2016-03-12 20:43:27,2016-03-12 20:59:22,1,-73.953832,40.726346,-73.944925,40.786182,955
trip-000342,2016-04-26 17:07:01,2016-04-26 17:12:01,1,-73.902851,40.832914,-73.901686,40.822943,301
trip-000343,2016-05-10 19:24:02,2016-05-10 19:30:39,1,-73.841101,40.563211,-73.83187,40.564413,397
trip-000344,2016-03-28 14:59:33,2016-03-28 15:04:57,1,-73.724972,40.685147,-73.731881,40.694472,324
trip-000345,2016-03-25 21:15:18,2016-03-25 21:19:44,6,-73.71468,40.839755,-73.703897,40.847279,266
trip-000346,2016-04-18 14:31:58,2016-04-18 14:39:28,4,-73.788677,40.885727,-73.781675,40.858881,450
trip-000347,2016-03-16 16:09:32,2016-03-16 16:16:27,1,-73.820429,40.749717,-73.803046,40.762476,416
trip-000348,2016-05-17 23:09:52,2016-05-17 23:16:14,3,-73.856922,40.804511,-73.872212,40.798853,383
trip-000349,2016-03-07 19:20:05,2016-03-07 19:26:32,3,-74.018973,40.776127,-73.993119,40.774122,388
trip-000350,2016-01-18 16:31:44,2016-01-18 16:37:48,1,-73.907726,40.640207,-73.916424,40.642045,365
trip-000351,2016-03-30 07:12:17,2016-03-30 07:19:56,1,-73.711013,40.833797,-73.69968,40.851323,460
trip-000352,2016-06-13 07:26:04,2016-06-13 07:34:13,4,-73.741623,40.779101,-73.740721,40.759937,489
trip-000353,2016-02-21 20:34:17,2016-02-21 20:41:29,3,-73.839576,40.682514,-73.837704,40.676696,432
trip-000354,2016-02-26 00:09:42,2016-02-26 00:14:57,3,-73.89138,40.664487,-73.882001,40.650121,315
trip-000355,2016-02-14 16:33:10,2016-02-14 16:45:10,3,-73.830709,40.693197,-73.852022,40.660539,721
trip-000356,2016-06-18 17:51:39,2016-06-18 18:00:53,2,-73.9123,40.731315,-73.916517,40.747719,554
trip-000357,2016-01-28 11:10:16,2016-01-28 11:17:49,1,-73.942193,40.699683,-73.938862,40.72198,453
trip-000358,2016-03-21 08:10:31,2016-03-21 08:15:39,1,-74.040833,40.618829,-74.029729,40.614363,309
trip-000359,2016-03-21 16:00:13,2016-03-21 16:05:14,3,-73.723487,40.770749,-73.731495,40.766875,301
trip-000360,2016-04-12 22:52:25,2016-04-12 23:04:25,1,-73.995884,40.591506,-73.960799,40.642945,720
trip-000361,2016-02-23 14:14:58,2016-02-23 15:00:05,2,-73.777944,40.61002,-73.717484,40.747852,2707
trip-000362,2016-05-18 17:47:56,2016-05-18 17:56:16,1,-74.021232,40.586617,-74.002389,40.571918,500
trip-000363,2016-06-01 12:54:35,2016-06-01 12:57:32,5,-73.933654,40.644676,-73.951146,40.657631,177
trip-000364,2016-03-20 09:30:17,2016-03-20 09:38:26,5,-73.851595,40.863423,-73.869748,40.868658,489
trip-000365,2016-06-03 16:27:13,2016-06-03 16:34:34,1,-73.789438,40.810844,-73.781386,40.816691,441
trip-000366,2016-01-23 18:21:53,2016-01-23 18:41:35,2,-73.710965,40.559334,-73.790512,40.524832,1182
trip-000367,2016-03-03 15:18:00,2016-03-03 15:24:06,1,-73.777692,40.83699,-73.779501,40.826249,366
trip-000368,2016-06-10 20:58:02,2016-06-10 21:03:54,1,-73.918851,40.586124,-73.928598,40.579204,353
trip-000369,2016-04-22 23:52:02,2016-04-22 23:53:57,2,-73.737648,40.724164,-73.738484,40.727034,116
trip-000370,2016-02-01 07:13:06,2016-02-01 07:22:11,3,-73.8885,40.683313,-73.902943,40.697412,546
trip-000371,2016-06-13 09:03:00,2016-06-13 09:13:19,1,-73.835999,40.840635,-73.801909,40.826076,620
trip-000372,2016-06-08 18:24:55,2016-06-08 18:29:54,4,-73.823675,40.869546,-73.839472,40.866614,299
trip-000373,2016-03-06 15:30:17,2016-03-06 15:38:04,1,-73.928031,40.883749,-73.931731,40.91397,468
trip-000374,2016-02-04 06:16:56,2016-02-04 06:26:15,1,-73.751964,40.845039,-73.769679,40.848258,560
trip-000375,2016-04-10 11:44:22,2016-04-10 11:50:48,2,-73.737881,40.634605,-73.751604,40.618913,386
trip-000376,2016-04-16 11:59:46,2016-04-16 12:11:14,4,-73.875928,40.601966,-73.830145,40.616699,688
trip-000377,2016-03-21 22:48:52,2016-03-21 22:52:13,1,-74.024403,40.832779,-74.015613,40.833582,202
trip-000378,2016-05-09 07:17:13,2016-05-09 07:26:48,2,-73.704334,40.889738,-73.681053,40.887789,575
trip-000379,2016-04-28 20:10:02,2016-04-28 20:16:59,1,-74.02722,40.816358,-74.011191,40.804253,417
trip-000380,2016-05-22 21:58:46,2016-05-22 22:06:17,1,-73.921152,40.842272,-73.909254,40.836813,452
trip-000381,2016-06-23 11:05:54,2016-06-23 11:29:06,1,-73.837324,40.8604,-73.809562,40.945453,1392
trip-000382,2016-05-17 15:36:07,2016-05-17 15:39:59,1,-73.942703,40.792364,-73.950599,40.793176,233
trip-000383,2016-01-26 16:56:19,2016-01-26 17:05:52,1,-74.016305,40.767606,-73.983946,40.785518,574
trip-000384,2016-01-02 21:03:19,2016-01-02 21:17:10,1,-73.959509,40.853197,-73.998043,40.825466,831
trip-000385,2016-06-24 09:48:17,2016-06-24 10:13:12,3,-74.007578,40.662374,-74.09847,40.688372,1495
trip-000386,2016-05-26 15:53:33,2016-05-26 15:59:59,1,-73.729261,40.722172,-73.733329,40.709588,386
trip-000387,2016-05-01 13:27:22,2016-05-01 13:44:57,2,-73.887225,40.85847,-73.887823,40.935824,1056
trip-000388,2016-02-16 20:09:03,2016-02-16 20:13:30,6,-73.9463,40.706511,-73.952855,40.721904,267
trip-000389,2016-05-24 22:35:56,2016-05-24 22:41:20,2,-73.8323,40.883926,-73.818475,40.880035,324
trip-000390,2016-01-20 08:06:25,2016-01-20 08:14:56,1,-73.77681,40.801253,-73.794709,40.812387,512
trip-000391,2016-04-25 16:00:25,2016-04-25 16:06:24,1,-73.866686,40.564211,-73.87371,40.554176,360
trip-000392,2016-03-09 15:50:35,2016-03-09 15:58:47,1,-74.046987,40.619023,-74.025933,40.597222,493
trip-000393,2016-06-07 07:22:45,2016-06-07 07:26:44,1,-73.829458,40.724726,-73.820809,40.717309,239
trip-000394,2016-05-04 14:23:50,2016-05-04 14:28:30,3,-73.746292,40.839066,-73.755354,40.833691,281
trip-000395,2016-02-29 07:36:47,2016-02-29 07:42:44,1,-73.701929,40.672323,-73.695468,40.655509,358
trip-000396,2016-05-23 09:04:04,2016-05-23 09:15:45,1,-73.965738,40.897697,-73.939062,40.891341,702
trip-000397,2016-05-08 13:31:56,2016-05-08 13:42:24,2,-73.905685,40.889559,-73.878453,40.901523,628
trip-000398,2016-02-15 06:37:26,2016-02-15 06:43:30,1,-73.956234,40.716006,-73.971583,40.716725,365
trip-000399,2016-02-18 09:06:44,2016-02-18 09:16:43,1,-73.943534,40.779398,-73.937013,40.759977,599
trip-000400,2016-03-11 11:25:25,2016-03-11 11:33:22,2,-73.997717,40.873696,-73.992937,40.842879,477
trip-000401,2016-04-02 02:16:25,2016-04-02 02:24:48,1,-73.851251,40.577572,-73.864225,40.590213,504
trip-000402,2016-02-20 21:09:12,2016-02-20 21:20:11,1,-73.938307,40.718414,-73.938549,40.741385,660
trip-000403,2016-05-04 22:27:37,2016-05-04 22:34:53,2,-73.702773,40.564528,-73.718739,40.556348,437
trip-000404,2016-04-05 17:38:06,2016-04-05 17:55:47,1,-74.042818,40.627782,-73.965907,40.60859,1062
trip-000405,2016-02-06 18:35:25,2016-02-06 18:35:25,3,-73.842491,40.878135,-73.791514,40.878576,776
trip-000406,2016-05-07 08:22:57,2016-05-07 08:38:45,3,-73.825632,40.839193,-73.776298,40.81537,948
trip-000407,2016-01-12 14:00:22,2016-01-12 14:16:33,1,-74.027133,40.879653,-73.973618,40.82758,972
trip-000408,2016-06-18 03:02:16,2016-06-18 03:08:30,1,-73.797962,40.556651,-73.809269,40.563041,374
trip-000409,2016-05-23 09:59:58,2016-05-23 10:10:51,1,-73.78015,40.723867,-73.799208,40.712414,653
trip-000410,2016-01-17 06:31:30,2016-01-17 06:47:24,1,-73.770607,40.559516,-73.766119,40.50764,955
trip-000411,2016-05-27 19:00:54,2016-05-27 19:08:30,2,-73.886135,40.678373,-73.872959,40.691421,457
trip-000412,2016-03-01 20:53:27,2016-03-01 20:59:59,2,-73.851904,40.671158,-73.842491,40.656678,393
trip-000413,2016-05-01 07:12:06,2016-05-01 07:18:22,1,-74.011536,40.715229,-74.018701,40.707339,376
trip-000414,2016-02-12 06:12:44,2016-02-12 06:36:29,1,-73.868403,40.682291,-73.843698,40.593767,1426
trip-000415,2016-02-28 07:00:41,2016-02-28 07:10:08,1,-73.830925,40.820203,-73.825177,40.838668,568
trip-000416,2016-01-03 21:09:43,2016-01-03 21:16:35,4,-73.94815,40.607795,-73.914769,40.604453,413
trip-000417,2016-04-29 09:24:54,2016-04-29 09:42:57,3,-73.959471,40.710582,-73.937025,40.661609,1083
trip-000418,2016-04-17 12:00:56,2016-04-17 13:09:47,5,-73.729412,40.688733,-73.965495,40.600073,4131
trip-000419,2016-01-16 20:42:28,2016-01-16 20:53:07,3,-73.709917,40.641171,-73.691404,40.655729,639
trip-000420,2016-02-20 00:29:20,2016-02-20 00:38:44,3,-74.034081,40.639825,-74.009598,40.598882,564
trip-000421,2016-04-30 16:42:21,2016-04-30 16:57:30,3,-73.714693,40.740372,-73.664307,40.742704,909
trip-000422,2016-05-25 14:54:29,2016-05-25 15:01:22,1,-73.916666,40.686343,-73.93657,40.682331,413
trip-000423,2016-04-14 08:11:23,2016-04-14 08:22:03,3,-73.839909,40.809183,-73.814601,40.831417,641
trip-000424,2016-01-30 16:47:41,2016-01-30 17:06:41,2,-73.975475,40.576282,-73.923225,40.535407,1140
trip-000425,2016-04-22 20:17:31,2016-04-22 20:26:10,1,-73.751543,40.602405,-73.77837,40.619214,520
trip-000426,2016-02-10 07:54:07,2016-02-10 08:05:21,2,-73.901788,40.626494,-73.917383,40.609408,675
trip-000427,2016-03-22 07:40:04,2016-03-22 08:07:09,1,-74.023527,40.829979,-74.111634,40.779347,1625
trip-000428,2016-03-28 16:12:05,2016-03-28 16:22:53,1,-73.965496,40.869941,-73.944439,40.853432,648
trip-000429,2016-02-10 18:05:20,2016-02-10 18:24:49,1,-74.043339,40.716613,-74.123683,40.680929,1170
trip-000430,2016-05-28 19:15:08,2016-05-28 19:21:17,1,-73.75704,40.594001,-73.771662,40.579978,370
trip-000431,2016-05-12 22:08:06,2016-05-12 22:19:53,2,-73.857105,40.797193,-73.800093,40.789525,707
trip-000432,2016-01-20 20:24:17,2016-01-20 20:31:09,2,-73.90657,40.710282,-73.92096,40.708499,412
trip-000433,2016-03-25 14:14:33,2016-03-25 14:40:30,1,-74.045874,40.64328,-73.987776,40.554455,1558
trip-000434,2016-01-21 14:22:20,2016-01-21 14:31:59,2,-73.824986,40.843495,-73.783323,40.871396,579
trip-000435,2016-05-15 15:47:42,2016-05-15 15:53:21,1,-73.9326,45.00904580056241,-73.938691,40.820552,340
trip-000436,2016-03-11 12:00:22,2016-03-11 12:09:46,1,-74.012286,40.744389,-74.048977,40.751527,565
trip-000437,2016-03-07 19:45:15,2016-03-07 19:53:49,4,-73.70469,40.612581,-73.727693,40.637125,514
trip-000438,2016-02-14 07:01:38,2016-02-14 07:17:25,1,-73.95117,40.55324,-73.88368,40.540959,947
trip-000439,2016-01-16 18:49:46,2016-01-16 18:55:58,1,-73.757274,40.759429,-73.748496,40.771357,372
trip-000440,2016-01-25 07:14:39,2016-01-25 07:21:52,1,-73.779408,40.653506,-73.809039,40.668071,434
trip-000441,2016-04-08 09:08:57,2016-04-08 09:21:07,3,-73.707182,40.620573,-73.753118,40.607067,730
trip-000442,2016-05-12 14:26:01,2016-05-12 14:30:48,1,-73.828832,40.856296,-73.832754,40.848192,287
trip-000443,2016-04-23 21:33:35,2016-04-23 21:39:08,2,-73.897664,40.622669,-73.87879,40.611587,333
trip-000444,2016-02-11 22:55:04,2016-02-11 23:01:39,1,-73.896288,40.609532,-73.876297,40.603509,396
trip-000445,2016-06-16 19:15:47,2016-06-16 19:24:11,1,-73.749003,40.561546,-73.739315,40.538677,504
trip-000446,2016-04-28 15:51:39,2016-04-28 16:00:38,1,-73.874057,40.631213,-73.877111,40.593421,540
trip-000447,2016-06-10 17:11:35,2016-06-10 17:24:08,1,-73.732802,40.741982,-73.771359,40.718547,754
trip-000448,2016-01-01 08:51:13,2016-01-01 08:59:10,1,-73.755501,40.703989,-73.783339,40.703338,478
trip-000449,2016-01-11 17:17:55,2016-01-11 17:33:44,1,-73.876704,40.625316,-73.896773,40.586376,949
